F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,KELAS
0.030663345,0.025785296,0.029720905,0.026271347,0.023851013,0.025785296,0.023463815,0.026271347,0.020995105,0.020762046,0.021016203,0.02114588,2.148292079,3.166466378,2.439623069,3.048923582,3.731172096,3.166466378,4.181323283,3.048923582,4.990414894,5.190908509,5.520446427,5.093142768,20.30027935,44.41473557,30.33571216,43.69682339,59.40185198,44.41473557,86.96901173,43.69682339,101.6434149,111.9193595,145.803345,118.9911028,0.458488874,0.368349474,0.443889828,0.369826574,0.32192432,0.368349474,0.317436924,0.369826574,0.263622945,0.264815545,0.267362594,0.263907789,65.72253884,46.79123823,109.8363559,83.97172328,87.31947034,79.82537563,2189.419975,7051.250311,6372.090594,0.001163179,1.80E-07,2.00E-11,1.96E-11,3.74E-22,8.02E-15,-9.70E-23,Yellow Butterfly Fish
0.019187934,0.018059703,0.020127389,0.018362834,0.017983598,0.018059703,0.017885443,0.018362834,0.017415424,0.01716296,0.017550818,0.017422683,9.137751925,10.37329192,8.115429367,9.786953271,11.17077719,10.37329192,10.87054569,9.786953271,12.47080244,12.97171168,11.9762941,12.13510297,211.6288219,269.9491869,163.7603491,233.2207788,340.2422691,269.9491869,303.9485207,233.2207788,435.4893557,463.7054891,389.6819156,389.1163598,0.161904839,0.132973383,0.174051722,0.1386632,0.131548649,0.132973383,0.129367745,0.1386632,0.121630802,0.114626045,0.122295402,0.119518487,61.45995098,41.57484841,111.1018464,63.52117824,110.8161928,65.52591781,1728.46802,4034.940085,4293.645904,0.001216977,1.18E-09,6.54E-12,2.98E-12,6.80E-24,1.02E-16,-1.13E-23,Yellow Butterfly Fish
0.347214603,0.346212489,0.346990325,0.34623674,0.346231758,0.346212489,0.345901387,0.34623674,0.345585527,0.344923138,0.345125539,0.34498725,3.163607433,4.35636001,3.509367991,4.560819762,5.19850794,4.35636001,5.772131411,4.560819762,6.394253634,6.568989549,7.083247557,6.732584812,46.07066046,80.1170453,54.53695241,95.18520292,121.9983753,80.1170453,147.4200081,95.18520292,183.5983454,183.8309543,220.1415212,206.243476,0.535974074,0.489905173,0.52136582,0.490939759,0.475917913,0.489905173,0.467010207,0.490939759,0.456844578,0.450667652,0.449573149,0.452594472,149.4511638,97.90029479,161.8270292,42.08079066,95.33245325,83.35014959,9584.46772,1770.792942,6947.247437,0.001221998,8.32E-08,4.32E-14,1.04E-13,1.03E-27,-2.80E-17,6.86E-27,Yellow Butterfly Fish
0.141451721,0.133809167,0.149124475,0.133744423,0.129662701,0.133809167,0.1389977,0.133744423,0.122919154,0.12073675,0.132059813,0.12071448,1.688622129,2.079070254,1.329770195,2.41231442,2.98312994,2.079070254,2.441515363,2.41231442,4.058257629,3.559576681,3.366053922,4.151930764,28.193447,37.03185606,21.23084958,58.06252581,84.02810902,37.03185606,73.92058892,58.06252581,153.8310622,109.438156,140.7118756,172.9778582,0.713787015,0.669043402,0.758707829,0.660433977,0.626333202,0.669043402,0.683515636,0.660433977,0.574380131,0.581064518,0.638641405,0.570471666,102.3399537,37.39547514,93.76817708,65.76096516,63.07657986,86.02688357,1398.421561,4324.504539,7400.624697,0.001379639,8.64E-08,6.88E-12,1.54E-11,-1.55E-22,2.87E-15,-3.42E-23,Yellow Butterfly Fish
0.028789468,0.024930974,0.027155034,0.024935934,0.024220268,0.024930974,0.022806192,0.024935934,0.022271956,0.021286828,0.020835689,0.021555169,6.48125,9.265795645,7.431676656,9.262579564,9.852558528,9.265795645,11.43004799,9.262579564,11.29219799,13.11107733,13.82548864,12.94211344,200.53095,383.0597655,243.7475751,354.8319933,373.7938629,383.0597655,513.9189235,354.8319933,423.0137416,660.4067092,699.1787106,612.0183609,0.265912264,0.209217703,0.239723581,0.207962791,0.19207997,0.209217703,0.175416337,0.207962791,0.167202738,0.158244428,0.149983753,0.160531412,30.69607973,33.36529158,77.92503322,68.45374638,89.71687708,68.43173605,1113.242682,4685.915393,4682.902499,0.00158616,4.03E-07,3.17E-11,8.34E-11,1.86E-21,4.35E-14,-3.86E-21,Yellow Butterfly Fish
0.081055804,0.070879144,0.083237136,0.07082872,0.067874655,0.070879144,0.070517447,0.07082872,0.062918753,0.059180251,0.064556388,0.059117741,1.65167744,2.42795258,1.686605131,2.18055096,2.785073038,2.42795258,2.841053676,2.18055096,3.551734545,3.79241091,3.632379757,3.374516215,21.87704441,47.57703489,24.24802774,33.72477691,61.11217863,47.57703489,67.75622911,33.72477691,100.6461915,117.7246518,110.0875073,84.2473452,0.63649991,0.560214934,0.642911612,0.559505359,0.532621448,0.560214934,0.540628588,0.559505359,0.48855332,0.467319623,0.494266981,0.467194458,74.70971979,45.13534372,91.38526458,77.61334062,82.28532708,88.46683062,2037.199253,6023.830642,7826.38012,0.001274122,1.27E-07,2.16E-11,3.74E-11,3.08E-22,1.28E-14,-1.01E-21,Yellow Butterfly Fish
0.025282628,0.021251375,0.025521307,0.021324444,0.019538977,0.021251375,0.01969185,0.021324444,0.01728466,0.01700228,0.017428017,0.016996666,5.715705342,8.214241781,6.094753551,8.08435948,9.95312291,8.214241781,10.55783082,8.08435948,13.03846734,13.40582931,13.84380353,13.12204417,95.87031302,195.5133326,123.6608187,194.5251442,271.6631982,195.5133326,332.3975293,194.5251442,455.1971608,493.4737609,545.831377,483.045869,0.274172482,0.20830643,0.269279002,0.208306122,0.185453729,0.20830643,0.182989326,0.208306122,0.151269775,0.144941759,0.151213437,0.143163254,39.8136375,46.89486564,71.747475,68.01116065,77.78708333,83.65235447,2199.128423,4625.517973,6997.716408,0.002038287,8.34E-07,2.49E-10,8.28E-11,8.22E-22,7.16E-14,-1.19E-20,Yellow Butterfly Fish
0.026386361,0.02401072,0.025430201,0.022914789,0.021987773,0.02401072,0.021448586,0.022914789,0.020176747,0.020869715,0.019829632,0.019341753,6.475085849,8.690305545,7.395960789,9.594348943,11.15951868,8.690305545,12.54257995,9.594348943,14.65228683,14.26894928,16.35138403,15.58594203,170.3021355,274.6610623,205.4279453,347.103465,456.9975575,274.6610623,536.1674093,347.103465,702.0411557,641.2172101,834.8001191,795.8902536,0.265392942,0.222236605,0.243182115,0.205618706,0.185901999,0.222236605,0.176307109,0.205618706,0.152847483,0.164696134,0.150887129,0.147200524,92.80334497,73.04208409,152.9029816,77.73328458,92.34867484,100.4497033,5335.146048,6042.463532,10090.14289,0.00104343,6.05E-10,1.62E-11,3.22E-11,-4.91E-22,-1.83E-16,-5.49E-22,Yellow Butterfly Fish
0.019603734,0.016312602,0.018733756,0.016318714,0.014931195,0.016312602,0.014328488,0.016318714,0.013128236,0.012915125,0.012685076,0.012934943,4.490027174,6.62997656,5.072400362,6.512734972,7.981495596,6.62997656,8.907481006,6.512734972,10.74913346,11.27398657,11.92156898,10.98438733,66.17516606,152.516918,96.53764191,131.9499221,186.5888925,152.516918,259.9481072,131.9499221,307.3238559,374.2331338,414.3492643,336.0647817,0.28395005,0.211787881,0.263275169,0.211684484,0.181744038,0.211787881,0.167813408,0.211684484,0.145114992,0.140584463,0.134957716,0.141266677,102.7736304,60.02503408,135.5817419,62.9745558,141.8916588,69.83685024,3603.004716,3965.794678,4877.185651,0.001154123,3.56E-08,1.24E-11,4.57E-12,-1.88E-23,-5.08E-16,2.87E-23,Yellow Butterfly Fish
0.052366274,0.045950805,0.05240607,0.045657565,0.043266762,0.045950805,0.042987089,0.045657565,0.038256891,0.037401331,0.037952768,0.037069636,1.552450917,2.257020164,1.591813717,2.302146257,2.897154843,2.257020164,2.970826079,2.302146257,4.120402636,4.139005497,4.191578408,4.153791832,14.02649965,26.47140227,14.50825582,27.81019377,46.60696618,26.47140227,48.8899395,27.81019377,86.88876816,86.3655869,91.51796221,84.97197702,0.607639396,0.521095747,0.610580834,0.520925406,0.477484964,0.521095747,0.479614415,0.520925406,0.403272132,0.396183917,0.405716905,0.395306415,43.17899631,48.51645779,114.590344,83.82407232,109.4862229,92.22454691,2353.846677,7026.4751,8505.367052,0.001180705,2.35E-07,8.59E-11,1.12E-10,1.00E-20,5.18E-14,4.56E-21,Yellow Butterfly Fish
0.056525156,0.048242974,0.055494256,0.04842282,0.044856508,0.048242974,0.044311207,0.04842282,0.039689187,0.038969464,0.039135321,0.039257351,2.901441103,4.626509884,3.870426065,4.602483653,4.925345477,4.626509884,6.46008794,4.602483653,6.332235516,7.290857554,8.126706549,7.305958183,70.58695489,177.2096846,142.9225313,189.8433804,190.4487751,177.2096846,372.1622613,189.8433804,284.7309509,406.3194932,542.6778526,432.3460077,0.490994963,0.393837449,0.459753098,0.400562157,0.36207127,0.393837449,0.338716269,0.400562157,0.307100675,0.292505553,0.288235435,0.299950962,43.95485,42.84729468,66.10016875,84.5064754,52.29155,79.20549372,1835.890661,7141.344385,6273.510236,0.001548619,3.22E-08,2.89E-10,3.42E-10,-1.07E-19,-2.57E-14,-7.54E-21,Yellow Butterfly Fish
0.035781738,0.030755318,0.035876517,0.031101235,0.028023894,0.030755318,0.028302416,0.031101235,0.024902322,0.024972313,0.025384524,0.025314835,4.280858528,5.805194625,4.007412885,5.353551111,7.055950069,5.805194625,6.475278087,5.353551111,9.037837462,8.936595618,8.17344055,8.312855708,79.45892453,148.6170503,77.08386172,119.8541367,200.7097087,148.6170503,184.3294679,119.8541367,310.1099375,319.9038426,279.3261039,280.5161719,0.343316645,0.275423226,0.348949431,0.288367495,0.24225942,0.275423226,0.247791169,0.288367495,0.202534864,0.200520158,0.20981392,0.212959193,58.48630876,48.68649011,80.29037788,75.82822677,81.68817512,84.39500242,2370.374319,5749.919976,7122.516433,0.001378464,2.15E-07,2.95E-10,1.13E-10,2.05E-20,4.79E-14,1.31E-21,Yellow Butterfly Fish
0.320532053,0.31766471,0.31801526,0.317686149,0.319718573,0.31766471,0.315967171,0.317686149,0.319116181,0.315750512,0.314546687,0.315777407,0.976632186,1.974977282,1.596970842,1.887661976,1.782704333,1.974977282,2.894084057,1.887661976,2.465708405,3.497909015,3.997515074,3.318375389,6.900257935,40.68898712,32.5960907,36.40797054,23.40701061,40.68898712,108.5407118,36.40797054,45.18975537,132.8294584,195.6499105,117.8614282,0.725811859,0.63087115,0.677907257,0.634437913,0.631889559,0.63087115,0.58636002,0.634437913,0.583838736,0.547818179,0.541508218,0.551025944,152.0198069,95.94973237,166.8468771,88.22061409,167.2639351,93.92066772,9206.351143,7782.87675,8821.091826,0.001090544,4.40E-08,1.59E-11,2.13E-11,3.92E-22,4.40E-15,-1.27E-23,Yellow Butterfly Fish
0.065869003,0.059433387,0.062565001,0.059395494,0.0617885,0.059433387,0.054893686,0.059395494,0.059612899,0.052533396,0.049337687,0.052448435,5.296419222,7.160145621,4.969295413,7.697226444,9.420172478,7.160145621,8.926338825,7.697226444,12.86464286,12.23842973,12.46143405,13.44958364,180.1319091,380.5818086,265.9698663,401.2253092,382.1454068,380.5818086,550.237288,401.2253092,574.1374624,735.7829453,835.530045,807.6449801,0.423962793,0.358760421,0.442859881,0.339353691,0.32374305,0.358760421,0.319307217,0.339353691,0.269733181,0.264782209,0.25124269,0.236920068,136.3088586,79.50505685,138.1615535,65.36282107,144.7784502,71.3626921,6321.054066,4272.298378,5092.633823,0.001226062,1.20E-07,8.74E-12,2.29E-12,1.02E-23,-7.25E-16,3.08E-25,Yellow Butterfly Fish
0.158840166,0.14403951,0.156314493,0.144117415,0.143345404,0.14403951,0.140768453,0.144117415,0.134561061,0.127035515,0.131707544,0.127208097,1.450731332,2.206372199,1.697085783,2.35311738,2.545692278,2.206372199,2.900321722,2.35311738,3.40856676,3.637487765,3.857358947,3.923237815,62.64916688,103.7034578,58.18708176,111.9905445,153.265833,103.7034578,148.7154564,111.9905445,236.4280856,233.9006389,236.6867592,256.0378974,0.774920951,0.695799886,0.753475339,0.692107472,0.686076123,0.695799886,0.668885263,0.692107472,0.633879178,0.602315777,0.617485302,0.599122898,18.76720872,34.26507517,49.31773334,67.10352145,56.87977953,76.41950776,1174.095376,4502.882592,5839.941167,0.002244396,1.55E-07,1.50E-09,1.85E-09,1.33E-18,4.44E-14,2.78E-18,Yellow Butterfly Fish
0.025346694,0.021324267,0.024349324,0.021263374,0.019731916,0.021324267,0.019122113,0.021263374,0.017494977,0.017235629,0.017120474,0.01719118,3.407514192,5.351413918,4.311789773,5.417952511,5.97104454,5.351413918,7.077940018,5.417952511,7.990341179,8.611695614,8.994530702,8.532445387,46.33966542,138.5150319,111.9785468,149.8977699,136.0026375,138.5150319,220.8411843,149.8977699,232.1804608,286.6773677,316.1195351,288.0382502,0.365714346,0.283201319,0.342741795,0.281097868,0.251081883,0.283201319,0.23707714,0.281097868,0.20527812,0.199816417,0.196218217,0.198226247,98.84215096,63.95232839,135.9616078,52.54398256,127.7243303,52.31867585,4089.900306,2760.870103,2737.243843,0.001364662,2.51E-07,6.13E-12,3.17E-11,-2.52E-23,1.47E-14,4.41E-22,Yellow Butterfly Fish
0.619814879,0.616765328,0.618587704,0.616832798,0.617407744,0.616765328,0.615717157,0.616832798,0.615835961,0.613658315,0.614053264,0.613724083,1.47960282,1.984143585,1.726503453,2.319560659,2.505400319,1.984143585,2.954813837,2.319560659,3.248000619,3.088885299,3.867514193,3.761687726,22.45223912,36.33782418,29.49547905,58.08795547,69.58540309,36.33782418,91.73570276,58.08795547,121.1194053,98.10062728,159.9671055,161.6530138,0.754340722,0.7267815,0.743466913,0.72240947,0.718615927,0.7267815,0.709149067,0.72240947,0.706642073,0.703543186,0.697085204,0.698464375,14.06463826,33.99613479,47.00100342,73.71762794,53.10360148,83.60650278,1155.737181,5434.288668,6990.047307,0.001275479,6.21E-08,8.53E-10,7.68E-11,-8.17E-21,-1.59E-14,-1.79E-20,Yellow Butterfly Fish
0.054522901,0.047751035,0.057159534,0.047396197,0.04359755,0.047751035,0.045371563,0.047396197,0.04162566,0.041634513,0.04302131,0.041685245,4.44370574,5.645376186,4.732398374,5.98800881,7.415686221,5.645376186,7.879387755,5.98800881,9.728267834,9.046596357,10.14293716,9.389426106,140.4150271,229.8963483,164.1594444,260.5546673,386.8331794,229.8963483,442.547415,260.5546673,615.8386837,551.0748939,688.6352596,567.2682372,0.433821563,0.371300048,0.438698428,0.374770407,0.334396071,0.371300048,0.342782635,0.374770407,0.309688215,0.307444175,0.320916565,0.312181298,57.52394062,60.03787834,94.43041835,85.77322234,88.56087719,87.2829791,3604.546836,7357.045671,7618.31844,0.001207167,1.15E-07,1.10E-10,5.66E-11,4.44E-21,1.93E-15,4.41E-22,Yellow Butterfly Fish
0.069712424,0.059371936,0.067078457,0.059765697,0.058535818,0.059371936,0.056212434,0.059765697,0.053435465,0.050079223,0.050323941,0.05063057,5.765776748,8.651486541,6.715429258,8.344957814,9.765059878,8.651486541,11.27652041,8.344957814,12.60551752,13.89113909,14.85189305,13.17948874,135.4896887,340.5197469,220.8521913,288.8058658,377.7421516,340.5197469,588.5880862,288.8058658,628.6101087,843.0154676,970.6671993,721.4372681,0.348200377,0.26624035,0.32304396,0.2704185,0.252553324,0.26624035,0.235033962,0.2704185,0.214925928,0.19890987,0.197127749,0.202469094,33.05820875,52.91638241,66.48348695,73.08286517,74.5042701,81.98241703,2800.143527,5341.105181,6721.116703,0.002132785,8.23E-07,3.00E-09,1.93E-10,4.87E-20,4.93E-14,-1.39E-19,Yellow Butterfly Fish
0.043030395,0.03690902,0.04426608,0.036998223,0.033295464,0.03690902,0.035336995,0.036998223,0.028737772,0.029149991,0.030964336,0.029287718,4.264309361,6.380063367,5.294625375,6.932261169,7.864889209,6.380063367,9.517609242,6.932261169,10.98931212,11.24493554,13.17787879,12.13990245,61.5700012,136.5180677,110.8683716,174.2402342,198.3118557,136.5180677,320.1505374,174.2402342,375.6433623,405.3562423,569.2041818,475.9015037,0.415574181,0.338084838,0.401066126,0.335809306,0.299489171,0.338084838,0.301901843,0.335809306,0.240128027,0.239432923,0.250018977,0.240869456,87.49269747,49.04577514,100.6208048,54.91169931,95.00216592,71.63838244,2405.488059,3015.294721,5132.057839,0.001569227,4.68E-07,1.03E-10,1.93E-12,2.38E-23,1.25E-15,1.34E-23,Yellow Butterfly Fish
0.03254255,0.023062846,0.025391306,0.022987694,0.029245907,0.023062846,0.020193867,0.022987694,0.026942101,0.018976863,0.01854948,0.018979798,8.356706349,11.77305883,8.427678571,11.68913425,11.43906328,11.77305883,12.0961435,11.68913425,13.36992993,15.18936637,14.17213213,14.78350661,343.0036905,651.8144332,361.5753373,638.3595344,456.8002192,651.8144332,538.1997808,638.3595344,566.0562963,824.0462909,674.3914715,778.1220012,0.277103974,0.189045154,0.247313685,0.194544051,0.202494497,0.189045154,0.165611659,0.194544051,0.170129633,0.124668253,0.140309094,0.131806628,52.22974815,42.46913972,69.22324938,62.37657535,66.53781728,64.89804165,1803.627828,3890.837152,4211.755809,0.001685747,2.27E-09,4.82E-11,2.18E-11,-6.83E-22,-7.68E-16,1.75E-22,Yellow Butterfly Fish
